ENGL 13000.  Academic and Professional Writing (The Little Red Schoolhouse) 
JWSC 11000.  Biblical Aramaic. 
JWSC 11100.  Old Aramaic Inscriptions. 
JWSC 11200.  Imperial Aramaic. 
JWSC 12000.  Jewish Civilization I: Ancient Beginnings to Early Medieval Period. 
JWSC 12001.  Jewish Civilization II: Late Medieval to Modern Period. 
JWSC 20120.  Introduction to the Hebrew Bible. 
JWSC 20121.  The Bible and Archaeology. 
JWSC 20300.  Elementary Yiddish I. 
JWSC 20400.  Elementary Yiddish for Beginners-II. 
JWSC 20500.  Elementary Yiddish III. 
JWSC 20895.  The Construction of Jewish History in Israel. 
JWSC 21107.  Rdg: Maimonides' Guide of the Perplexed. 
JWSC 22000.  Elementary Classical Hebrew I. 
JWSC 22100.  Elementary Classical Hebrew II. 
JWSC 22200.  Elementary Classical Hebrew-3. 
JWSC 22300.  Intermediate Classical Hebrew I. 
JWSC 22400.  Intermediate Classical Hebrew II. 
JWSC 22500.  Intermediate Classical Hebrew III. 
JWSC 23118.  Gender and Sexuality in Jewish Society: Early Modernity through the Present. 
JWSC 24105.  Letters to Zion. 
JWSC 24650.  Introduction to Kabbalah. 
JWSC 25000.  Introductory Modern Hebrew-1. 
JWSC 25100.  Introductory Modern Hebrew-II. 
JWSC 25200.  Introductory Modern Hebrew III. 
JWSC 25149.  Anthropology of Israel. 
JWSC 26210.  Oedipus in Zion: The Oedipal Figure in Modern Hebrew Literature. 
JWSC 27650.  Yiddish Literature in America. 
JWSC 28110.  Queer Jewish Literature. 
"JWSC 28139.  Society, Politics and Security in Israel. "
JWSC 29550.  Cinema and the Holocaust. 
JWSC 29560.  Reckoning With the Holocaust. 
JWSC 29700.  Reading/Research: Jewish Std. 
JWSC 29900.  BA Preparation Course. 
LACS 16100.  Introduction to Latin American Civilization I. 
LACS 16200.  Introduction to Latin American Civilization II. 
LACS 16300.  Introduction to Latin American Civilization III. 
LACS 24512.  Intermediate Haitian Kreyol I. 
LACS 24513.  Intermediate Haitian Kreyol II. 
LACS 24514.  Intermediate Haitian Kreyol III. 
LACS 24706.  Science in the South: Decolonizing the Study of Knowledge in Latin America & the Caribbean. 
"LACS 25117.  The Audience, The Archaeologist, and the Art Historian. "
LACS 25118.  Historical Sociology of Racism Latin America. 
"LACS 25120.  Territorial Identities, State Formation, and the Experience of Modernity in the Modern World. "
LACS 25121.  The Brazil-Argentina Nuclear Cooperation Agreement and Thermoelectric Transition in Brazil. 
LACS 26416.  Latin American Extractivisms. 
LACS 26417.  Toxic States: Corrupted Ecologies in Latin America and the Caribbean. 
LACS 29700.  Reading and Research in Latin American Studies. 
LACS 29801.  BA Colloquium. 
LACS 29900.  Prep: BA Essay. 
LLSO 20019.  Mesopotamian Law. 
LLSO 21001.  Human Rights:  Contemporary Issues. 
LLSO 21002.  Human Rights:  Philosophical Foundations. 
LLSO 22401.  Topics in Judicial Studies. 
LLSO 22403.  Free Speech and the First Amendment. 
LLSO 22612.  Introduction to Political Philosophy. 
"LLSO 23008.  Montesquieu's ""The Spirit of the Laws"" "
LLSO 23100.  Environmental Law. 
LLSO 23262.  International Human Rights. 
LLSO 23313.  Democracy and Equality. 
LLSO 23900.  Introduction to Constitutional Law. 
LLSO 23901.  The Federalist Papers and Anti-Federalist Writings. 
LLSO 23915.  Plato's Republic. 
LLSO 24102.  Environmental Politics. 
LLSO 24200.  Legal Reasoning. 
LLSO 24300.  American Law and the Rhetoric of Race. 
"LLSO 24711.  Lincoln: Slavery, War & the Constitution. "
LLSO 24810.  Politics of the U.S. Congress. 
LLSO 24901.  U.S. Environmental Policy. 
LLSO 25005.  Inequality at Work: The Changing Nature of Working Class Jobs and  Prospects for Improvement. 
LLSO 25110.  Empire and International Justice. 
LLSO 25205.  Racial Justice and Injustice. 
"LLSO 25206.  Digital Culture: Artificial Intelligence, Algorithms, and the Web. "
LLSO 25215.  The American Presidency. 
LLSO 25411.  Not Just the Facts:  Telling About the American South. 
LLSO 25902.  Contemporary African American Politics. 
LLSO 25904.  America in the Twentieth Century. 
LLSO 26615.  Democracy's Life and Death. 
LLSO 26703.  Political Parties in the United States. 
LLSO 26802.  Public Opinion. 
LLSO 27100.  Human Rights II: History and Theory. 
LLSO 27101.  Democracy and the Information Technology Revolution. 
LLSO 27200.  Human Rights III. 
LLSO 27250.  Religious Trials. 
LLSO 27950.  The Declaration of Independence. 
LLSO 28233.  Machiavelli's Political Thought. 
LLSO 29050.  Youth Law and Policy: Child Welfare and Juv. Just. in the U.S. 
LLSO 29060.  Freedom of Religion and the U.S. Constitution. 
LLSO 29070.  Church-State Relations from the Roman Empire to the Early Modern Period. 
LLSO 29120.  Poverty Law and Policy Reform. 
LLSO 29122.  Comparative Law and the Welfare State. 
LLSO 29133.  Due Process. 
LLSO 29400.  Research Seminar: LLSO. 
LING 20001.  Introduction to Linguistics. 
LING 20101.  Introduction to Phonetics and Phonology. 
LING 20150.  Language and Communication. 
LING 20201.  Introduction to Syntax. 
LING 20202.  Advanced Syntax. 
LING 20301.  Introduction to Semantics and Pragmatics. 
LING 21000.  Morphology. 
LING 21310.  Introduction to Indo-European Linguistics. 
LING 21920.  The Evolution of Language. 
LING 22750.  Laboratory Phonology. 
LING 23115.  Old Church Slavonic. 
LING 23200.  Topics in Semantics and Pragmatics. 
LING 23450.  Language and Violence. 
LING 23920.  The Language of Deception and Humor. 
LING 26020.  Truth. 
"LING 26030.  American Deaf Community: Language, Culture, and Society. "
LING 26601.  Intro Programming for Linguists. 
LING 27010.  Psycholinguistics. 
LING 28355.  A Linguistic Introduction to Swahili I. 
LING 28356.  Linguistic Introduction to Swahili II. 
ASLG 10100.  American Sign Language-1. 
ASLG 10200.  American Sign Language II. 
ASLG 10300.  American Sign Language-3. 
ASLG 10400.  Intermediate ASL-1. 
ASLG 10500.  Intermediate ASL-2. 
ASLG 10600.  Intermediate American Sign Language III. 
BASQ 12000.  Elementary Basque I. 
BASQ 12100.  Elementary Basque II. 
BASQ 12200.  Elementary Basque III. 
BASQ 24700.  Introduction to Basque Culture. 
MOGK 10100.  Elementary Modern Greek I. 
MOGK 10200.  Elementary Modern Greek II. 
MOGK 10300.  Elementary Modern Greek III. 
MOGK 20100.  Intermediate Modern Greek-1. 
MOGK 20200.  Intermediate Modern Greek II. 
MOGK 20300.  Intermediate Modern Greek III. 
SWAH 25200.  Swahili I. 
SWAH 25300.  Swahili II. 
SWAH 25400.  Swahili III. 
MATH 11200.  Studies In Mathematics I. 
MATH 11300.  Studies In Mathematics-2. 
MATH 13100.  Elem Functions and Calculus I. 
MATH 13200.  Elem Functions and Calculus II. 
MATH 13300.  Elementary Functions and Calculus III. 
MATH 15100.  Calculus I. 
MATH 15200.  Calculus II. 
MATH 15300.  Calculus III. 
MATH 15910.  Introduction to Proofs in Analysis. 
MATH 16100.  Honors Calculus I. 
MATH 16200.  Honors Calculus II. 
MATH 16300.  Honors Calculus III. 
MATH 16110.  Honors Calculus I (IBL) 
MATH 16210.  Honors Calculus II (IBL) 
MATH 16310.  Honors Calculus III (IBL) 
MATH 17500.  Basic Number Theory. 
MATH 17600.  Basic Geometry. 
MATH 19520.  Mathematical Methods for Social Sciences. 
MATH 19620.  Linear Algebra. 
MATH 20000.  Mathematical Methods for Physical Sciences I. 
MATH 20100.  Mathematical Methods for Physical Sciences II. 
MATH 20250.  Abstract Linear Algebra. 
MATH 20300.  Analysis in Rn I. 
MATH 20400.  Analysis in Rn II. 
MATH 20500.  Analysis in Rn III. 
MATH 20310.  Analysis in Rn I (accelerated) 
MATH 20410.  Analysis in Rn II (accelerated) 
MATH 20510.  Analysis in Rn III (accelerated) 
MATH 20700.  Honors Analysis in Rn I. 
MATH 20800.  Honors Analysis in Rn II. 
MATH 20900.  Honors Analysis in Rn III. 
MATH 21100.  Basic Numerical Analysis. 
MATH 21200.  Advanced Numerical Analysis. 
"MATH 23500.  Markov Chains, Martingales, and Brownian Motion. "
MATH 24100.  Topics in Geometry. 
MATH 24200.  Algebraic Number Theory. 
MATH 24300.  Intro To Algebraic Curves. 
MATH 24400.  Introduction to Algebraic Geometry. 
MATH 25400.  Basic Algebra-1. 
MATH 25500.  Basic Algebra II. 
MATH 25700.  Honors Basic Algebra I. 
MATH 25800.  Honors Basic Algebra II. 
MATH 25900.  Honors Basic Algebra III. 
MATH 26200.  Point-Set Topology. 
MATH 26300.  Introduction to Algebraic Topology. 
MATH 26700.  Introduction to Representation Theory of Finite Groups. 
MATH 26800.  Introduction to Commutative Algebra. 
MATH 27000.  Basic Complex Variables. 
MATH 27100.  Measure and Integration. 
MATH 27200.  Basic Functional Analysis. 
MATH 27300.  Basic Theory of Ordinary Differential Equations. 
MATH 27400.  Introduction to Differentiable Manifolds and Integration on Manifolds. 
MATH 27500.  Basic Theory of Partial Differential Equations. 
MATH 27700.  Mathematical Logic-1. 
MATH 27800.  Mathematical Logic II. 
MATH 28000.  Introduction to Formal Languages. 
MATH 28100.  Introduction to Complexity Theory. 
MATH 28410.  Honors Combinatorics. 
MATH 29520.  Introduction to Error-Correcting Codes. 
MATH 29700.  Proseminar in Mathematics. 
MAAD 11005.  Problems in the Study of Gender and Sexuality: Media Wars. 
MAAD 11320.  Philippe Parreno's Media Temporalities. 
"MAAD 11730.  Science, Technology and Media via Japan. "
MAAD 12320.  Critical Videogame Studies. 
MAAD 12800.  Theories of Media. 
MAAD 14110.  Digital Cinema. 
"MAAD 14205.  Computers, Minds, Intelligence & Data. "
"MAAD 15425.  Censorship, Info Control, & Revolutions in Info Technology from the Printing Press to the Internet. "
MAAD 16600.  Chance in Performance. 
MAAD 16718.  Approaches to Live Electronics. 
MAAD 17304.  Photo/Modernism/Esthetic. 
MAAD 20700.  Alternate Reality Games:  Theory and Production. 
MAAD 20900.  Computers for Learning. 
MAAD 21500.  Metamedia Design Studio. 
MAAD 22502.  Data and Algorithm in Art. 
MAAD 22911.  Augmented Reality Production. 
MAAD 23801.  Video. 
MAAD 23809.  Experimental Animation: Digital and Camera-less Production. 
MAAD 23930.  Documentary Production I. 
MAAD 23931.  Documentary Production II. 
MAAD 24410.  Transmedia Puzzle Design & Performance. 
MAAD 24415.  Games & Performance. 
MAAD 24530.  Staging the Internet. 
MAAD 24817.  Electronic Music II:  Introduction to Computer Music. 
MAAD 24910.  Short Form Digital Storytelling: Creating a Web Series. 
MAAD 24920.  Virtual Reality Production. 
MAAD 25010.  Anthropology of the Future. 
MAAD 26819.  Video Game Music as Play and D. 
MAAD 29400.  Media Arts and Design Capstone Colloquium. 
"ARTH 16709.  Islamic Art & Architecture, 1100-1500. "
FREN 21700.  Le Roman De La Rose. 
FREN 23217.  Merveilleux et vraisemblable du moyen âge au XVIIe siècle. 
HIST 22407.  Medieval England. 
"ITAL 23900.  Marsilio Ficino's ""On Love"" "
ITAL 26002.  Philosophical Petrarchism. 
ITAL 26401.  Torquato Tasso. 
NEAA 20522.  Archaeology of Islamic Syria-Palestine. 
NEHC 20501.  Islamic History and Society I: The Rise of Islam and the Caliphate. 
NEHC 20502.  Islamic History and Society II: The Middle Period. 
NEHC 20503.  Islamic History and Society III:The Modern Middle East. 
NEHC 20601.  Islamic Thought and Literature I. 
NEHC 20602.  Islamic Thought and Literature II. 
NEHC 20603.  Islamic Thought and Literature III. 
NEHC 20840.  Radical Islamic Pieties: 1200 to 1600. 
SPAN 21703.  Introducción a las literaturas hispánicas: textos españoles clásicos. 
MENG 20000.  Introduction to Emerging Technologies. 
MENG 20200.  Introduction to Materials Science and Engineering. 
MENG 21100.  Molecular Science and Engineering of Water. 
MENG 21400.  Introduction to Applications of Quantum Mechanical Methods to Materials Design. 
MENG 21600.  Bioengineering Kinetics. 
MENG 21900.  Biological Physics. 
MENG 22100.  Chemical Kinetics and Reaction Engineering. 
MENG 22500.  Introduction to Polymer Science and Engineering. 
MENG 22530.  Advanced Polymer Physics. 
MENG 23100.  Applied Numerical Methods in Molecular Engineering. 
MENG 23110.  Applied Mathematical Methods for Pattern Formation in Soft Matter. 
MENG 23310.  Experimental Techniques and Advanced Instrumentation. 
MENG 23330.  Physics of Solid-State Nano-electronic Devices. 
MENG 23400.  Applied Probability For Engineers. 
MENG 23500.  Foundations of Quantum Optics. 
MENG 23700.  Quantum Computation. 
MENG 23800.  Introduction to Nanofabrication. 
MENG 24100.  Selec Tpcs Molec Engineering:  Molecular/Materials Modelling I. 
MENG 24200.  Selected Topics in Molecular Engineering: Molecular/Materials Modelling II. 
MENG 24300.  The Engineering and Biology of Tissue Repair. 
MENG 24310.  Cellular Engineering. 
MENG 24400.  Nanomedicine. 
MENG 24500.  Microfluidics and Its Applications. 
MENG 24600.  Quantitative Systems Biology. 
MENG 24700.  Biodiagnostics and Biosensors. 
MENG 24800.  Quantitative Immunobiology. 
MENG 25000.  Introduction to the Design Process. 
MENG 25100.  Electrochemical Principles and Methods. 
MENG 26010.  Engineering Principles of Conservation. 
MENG 26020.  Engineering Electrodynamics. 
MENG 26030.  Introduction to Engineering Analysis. 
MENG 26101.  Transport Phenomena I: Forces and Flows. 
MENG 26102.  Transport Phenomena II. 
MENG 26201.  Thermodynamics and Statistical Mechanics I. 
MENG 26202.  Thermodynamics and Statistical Mechanics II. 
MENG 27100.  Biological Materials. 
MENG 27200.  Electronic and Quantum Materials for Technology. 
MENG 27320.  Polymer Synthesis. 
MENG 29500.  Engineering Design. 
MENG 29511.  Engineering Design I. 
MENG 29512.  Engineering Design II. 
MENG 29700.  Undergraduate Research for Molecular Engineering. 
MUSI 10100.  Introduction to Western Art Music. 
MUSI 10200.  Introduction to World Music. 
MUSI 10300.  Introduction to Music: Materials and Design. 
MUSI 10400.  Introduction to Music: Analysis and Criticism. 
MUSI 12100.  Music In Western Civilization I: To 1750. 
MUSI 12200.  Music In Western Civ II. 
MUSI 14300.  Music Theory Fundamentals. 
MUSI 15100.  Harmony and Voice Leading I. 
MUSI 15200.  Harmony and Voice Leading II. 
MUSI 15300.  Harmony and Voice Leading III. 
MUSI 17000.  University Chorus. 
MUSI 17001.  Motet Choir. 
MUSI 17002.  Women's Ensemble. 
MUSI 17003.  Rockefeller Chapel Choir. 
MUSI 17010.  University Symphony Orchestra. 
MUSI 17011.  University Chamber Orchestra. 
MUSI 17012.  University Wind Ensemble. 
MUSI 17020.  Early Music Ensemble. 
MUSI 17021.  Jazz X-tet. 
MUSI 17022.  Jazz Combo. 
MUSI 17023.  Middle East Music Ensemble. 
MUSI 17024.  New Music Ensemble. 
MUSI 17025.  South Asian Music Ensemble. 
MUSI 20918.  Listening to Movies. 
MUSI 23300.  Introduction to the Social and Cultural Study of Music. 
MUSI 23509.  Eurovision Song Contest. 
MUSI 25100.  Analysis of Music of the Classical Period. 
MUSI 25200.  Analysis of Nineteenth-Century Music. 
MUSI 25300.  Analysis of Twentieth-Century Music. 
MUSI 26100.  Introduction to Composition. 
MUSI 26818.  History of Electronic Instruments. 
MUSI 27100.  Topics in the History of Western Music I. 
MUSI 27200.  Topics in the History of Western Music II. 
MUSI 27300.  Topics in the History of Western Music III. 
MUSI 28500.  Musicianship Skills. 
MUSI 29500.  Undergraduate Honors Seminar. 
MUSI 29700.  Independent Study in Music. 
MUSI 29900.  Senior Essay or Composition. 
AKKD 10501.  Introduction to Babylonian I. 
AKKD 10502.  Introduction to Babylonian II. 
AKKD 10503.  Introduction to Babylonian III. 
AKKD 20603.  Intermediate Akkadian: Neo-Assyrian Royal Inscriptions. 
AKKD 20801.  Reforms and Edicts of the Old Babylonian Kings. 
AANL 10101.  Elementary Hittite I. 
AANL 10102.  Elementary Hittite II. 
AANL 10103.  Elementary Hittite III. 
AANL 20126.  Literary Analysis of Hittite Texts. 
ARAB 10101.  Elementary Arabic-1. 
